CreditScore,PredictedCreditScore,Age,Balance,EstimatedSalary,NumOfProducts,Geography,Gender,Exited,IsActiveMember,residual
674,643.8867349115709,46,174701.05,90189.72,1,France,Male,1,0,30.113265088429102
704,642.665999825468,39,124640.51,116511.12,1,Germany,Female,1,0,61.33400017453198
686,647.714176265996,35,0.0,8816.37,1,France,Male,0,0,38.285823734004
721,645.0225626425296,41,0.0,168219.75,2,France,Male,0,0,75.97743735747042
446,650.3723236639669,51,105056.13,70613.52,1,France,Female,0,0,-204.37232366396688
555,659.9103875912162,62,114822.64,8444.5,1,Germany,Female,0,1,-104.91038759121625
722,653.3128272536563,32,106807.64,76998.69,1,Germany,Female,0,1,68.68717274634366
796,650.7279475604961,40,99745.95,177524.19,1,Germany,Female,0,0,145.2720524395039
635,651.4266129824475,37,0.0,91086.73,2,Spain,Female,0,0,-16.426612982447523
792,646.2632317817204,29,107601.79,18922.18,1,Germany,Female,1,0,145.73676821827962
604,655.3983394379509,39,98544.11,52327.57,1,Spain,Female,0,1,-51.39833943795088
656,655.1977445260766,46,143267.14,193099.43,2,France,Male,0,0,0.8022554739234238
827,653.1696680487129,47,143001.5,108977.5,2,Germany,Female,0,0,173.83033195128712
640,653.7579594930419,62,0.0,101663.47,1,Spain,Male,0,1,-13.75795949304188
593,655.4005909159221,32,0.0,151978.36,2,France,Female,0,1,-62.400590915922066
732,652.6946801877665,79,61811.23,104222.8,1,France,Male,0,1,79.3053198122335
542,656.5068271496862,33,142871.27,77737.86,2,Germany,Male,0,0,-114.50682714968616
534,647.9419767334343,42,144801.97,12483.39,1,France,Female,1,1,-113.94197673343433
497,656.0429726167398,35,110053.62,92887.06,2,Germany,Male,0,1,-159.0429726167398
666,645.1496617639092,44,122314.5,68574.88,1,Germany,Female,1,0,20.850338236090806
850,654.0836008556599,28,0.0,12409.01,2,France,Male,0,1,195.91639914434006
676,643.1330648526781,40,147803.48,95181.06,1,France,Female,1,0,32.8669351473219
576,645.465746216881,52,170228.59,148477.57,2,France,Female,1,0,-69.46574621688103
482,655.2860293594281,35,133111.73,79957.95,1,France,Female,0,1,-173.28602935942808
670,655.4384371582446,67,158719.57,118607.4,1,Spain,Male,0,1,14.561562841755403
749,655.3038349645983,37,185063.7,134526.87,2,France,Male,0,1,93.69616503540169
652,656.2326149203213,42,83492.07,37914.12,2,Spain,Female,0,0,-4.232614920321339
707,640.5208715193526,49,0.0,82967.97,1,France,Female,1,0,66.47912848064743
568,653.1890621571081,30,73054.37,27012.0,2,France,Male,0,1,-85.18906215710808
731,655.3313766848246,41,152243.57,88783.59,1,France,Female,0,1,75.66862331517541
686,651.5611867553007,31,0.0,4802.25,2,France,Female,0,0,34.438813244699304
649,653.9352042529458,45,0.0,75204.21,2,France,Male,0,1,-4.935204252945823
647,652.5320907036411,37,116509.99,149517.71,1,Germany,Male,1,1,-5.5320907036410745
629,650.6089723412875,39,129669.32,82774.07,2,France,Male,0,0,-21.60897234128754
496,650.6232856481436,29,0.0,55389.59,2,Spain,Male,0,0,-154.62328564814356
593,652.8458936657773,45,79259.75,55347.28,1,Spain,Female,0,0,-59.84589366577734
749,655.8698598954036,35,0.0,132649.85,3,France,Female,0,1,93.13014010459642
750,649.0556242965729,33,152302.72,71333.44,1,France,Male,0,0,100.94437570342711
579,657.9404328486129,59,148021.12,74878.22,1,Spain,Female,0,1,-78.94043284861289
640,649.7430909075656,31,138857.59,48640.77,1,France,Female,0,0,-9.743090907565602
752,660.869698245627,45,105426.5,89773.45,2,Germany,Female,0,1,91.13030175437302
660,654.703459945091,28,170890.05,41758.9,2,Germany,Male,0,0,5.296540054908974
554,650.3785230595473,22,0.0,142670.61,2,France,Female,0,1,-96.37852305954732
458,649.4556773001515,35,166492.48,135287.74,1,Spain,Female,0,0,-191.45567730015148
470,652.4071162744589,30,101140.76,50906.65,1,France,Male,0,1,-182.40711627445887
701,658.6054052223444,41,150844.94,127623.36,1,Germany,Male,0,1,42.394594777655584
664,654.344584318133,35,115024.5,169665.79,1,Spain,Male,0,1,9.655415681866998
703,655.8507234425377,73,137761.55,159677.46,1,Spain,Male,0,1,47.14927655746226
646,648.062333066484,30,0.0,153566.97,2,France,Male,0,0,-2.0623330664840296
850,650.6028348764166,29,0.0,199775.67,2,France,Female,0,1,199.39716512358336
555,647.8250189009672,35,0.0,101667.0,2,Spain,Female,0,0,-92.82501890096717
609,659.3139421526251,38,140752.06,171430.16,2,Germany,Male,0,1,-50.313942152625145
734,647.9988350093907,39,92126.26,112973.34,2,Spain,Female,0,0,86.00116499060925
739,650.619420081467,58,110597.76,160122.66,1,Germany,Male,1,1,88.38057991853304
712,646.49457023269,34,114088.32,92794.61,1,France,Male,0,0,65.50542976731003
631,654.3501932536863,26,149144.61,123697.95,1,France,Male,0,1,-23.350193253686257
677,652.2567057484233,42,99580.13,21007.96,1,France,Male,0,0,24.743294251576685
570,648.3298921744322,21,116099.82,148087.62,1,Spain,Male,0,1,-78.32989217443219
605,645.4624464976863,39,111169.91,9641.4,1,France,Male,0,0,-40.4624464976863
704,654.0434307824346,37,155619.58,135088.58,1,Spain,Female,0,1,49.9565692175654
670,654.7287504806268,33,84521.48,198017.05,2,Germany,Female,0,1,15.271249519373214
662,642.6370482222073,59,104568.41,8059.44,1,Germany,Male,1,0,19.36295177779266
553,642.8991185287197,53,127997.83,165378.66,1,Germany,Male,1,0,-89.89911852871967
686,655.5486686513302,43,134896.03,97847.05,1,Germany,Male,0,1,30.451331348669783
850,649.772486717751,29,0.0,152996.89,2,France,Male,0,0,200.227513282249
714,653.2111406394555,29,92887.13,69578.49,1,Germany,Male,0,1,60.78885936054451
548,652.2319082405834,29,83442.98,177017.39,1,France,Male,0,1,-104.23190824058338
706,661.7174202596956,35,178032.53,42181.68,1,France,Female,0,1,44.28257974030441
761,651.7466020338387,26,0.0,199409.19,2,France,Female,0,1,109.25339796616129
511,654.9458556743341,31,137411.29,161854.98,1,France,Female,0,1,-143.9458556743341
794,653.2501891488041,28,0.0,86699.98,2,Spain,Female,0,1,140.7498108511959
807,642.2044958769336,47,167664.83,125440.11,1,France,Female,1,0,164.7955041230664
535,654.6056242546281,47,160729.1,145986.35,1,France,Male,0,1,-119.60562425462808
607,654.7031469912076,31,0.0,43196.5,2,France,Male,0,1,-47.70314699120763
476,646.0287316452675,37,0.0,55775.84,1,France,Male,1,1,-170.0287316452675
748,644.8376034172361,23,85600.08,134077.71,1,Spain,Female,0,0,103.1623965827639
614,636.5433596572218,46,0.0,74379.57,1,France,Male,1,0,-22.5433596572218
708,653.8873029077379,32,86614.06,172129.26,2,France,Male,0,1,54.112697092262124
730,649.2752170041782,38,38848.19,94003.11,2,Germany,Male,0,0,80.72478299582178
696,655.5474637715076,40,153639.11,138351.68,1,Spain,Male,0,1,40.45253622849236
665,647.7621835495806,39,46323.57,136812.02,1,France,Male,0,0,17.23781645041936
634,660.7069642795095,29,130036.21,69849.55,2,Germany,Female,0,1,-26.70696427950952
641,660.7361836980316,51,117306.69,26912.72,4,Germany,Female,1,1,-19.736183698031596
813,653.9464054751713,32,122889.88,26476.18,1,France,Male,0,1,159.05359452482867
480,653.7565183438837,40,148790.61,79329.7,1,France,Male,0,1,-173.75651834388373
688,660.0349106006046,37,138162.41,113926.31,2,Spain,Male,0,1,27.965089399395424
430,649.2911553225232,38,0.0,12050.77,2,France,Male,0,1,-219.2911553225232
601,656.2222185630401,42,96763.89,199242.65,1,Spain,Female,0,1,-55.22221856304009
841,638.6759809054522,52,0.0,183239.71,1,France,Female,1,0,202.3240190945478
658,651.7108408831838,32,0.0,80410.68,1,France,Male,0,1,6.289159116816222
720,655.4037200675108,21,123200.78,180712.28,1,Spain,Male,0,1,64.59627993248921
452,654.1808446058818,60,121730.49,142963.29,1,France,Female,0,1,-202.18084460588182
557,650.1736039319035,39,146200.01,177944.64,1,France,Male,0,0,-93.17360393190347
626,652.4460551403741,39,132287.92,51467.92,3,Germany,Male,1,1,-26.446055140374142
646,649.6966785157363,34,131283.11,130500.65,1,France,Female,0,0,-3.6966785157362665
676,657.8387338229473,48,131659.59,14152.15,2,Spain,Male,0,1,18.161266177052653
810,655.7026810302987,38,153166.17,93261.69,1,France,Female,0,1,154.29731896970134
718,652.5210000547627,35,167924.95,43024.64,1,France,Female,0,0,65.47899994523732
656,650.6490414062814,47,0.0,197961.93,2,Spain,Male,0,1,5.3509585937185875
583,648.6987581029257,31,158978.79,12538.92,1,France,Female,0,0,-65.6987581029257
850,655.6273848523904,45,114347.85,109089.04,2,Spain,Female,0,1,194.37261514760962
755,655.4157374679244,40,137430.82,176768.59,2,Germany,Male,0,0,99.58426253207563
599,659.1252164368499,39,188976.89,176142.09,2,Germany,Male,0,1,-60.12521643684988
558,649.2345580380678,40,0.0,173844.89,2,France,Male,0,0,-91.2345580380678
700,645.9526526850138,30,0.0,174971.64,1,France,Female,0,1,54.047347314986155
670,647.3977974995731,36,0.0,59571.5,2,France,Male,0,0,22.60220250042687
675,647.6018594591918,32,0.0,191545.65,2,Spain,Male,0,0,27.398140540808186
712,648.2184227645014,52,0.0,117977.45,1,Spain,Male,1,1,63.78157723549862
639,659.0244982545407,37,151242.48,49637.65,1,Germany,Female,0,1,-20.02449825454073
618,638.5816246451336,48,0.0,13921.82,1,France,Male,1,0,-20.581624645133616
554,651.9513020531699,39,129709.62,173197.12,1,France,Male,0,0,-97.95130205316991
651,647.1780976560805,44,0.0,102530.35,3,France,Male,1,0,3.8219023439195325
658,653.9022655858435,24,0.0,84694.49,2,France,Female,0,1,4.097734414156548
850,655.7353078675787,38,106831.69,148977.72,1,France,Female,0,1,194.26469213242126
627,656.4239297568071,37,147361.57,133031.96,1,Germany,Female,0,1,-29.42392975680707
652,657.1149296798033,74,0.0,937.15,2,France,Female,0,1,-5.114929679803254
850,661.6867932991715,45,174088.3,5669.31,4,Spain,Female,1,0,188.31320670082846
513,650.6673524381783,42,0.0,73151.25,2,Spain,Female,0,1,-137.66735243817834
564,644.0724977615859,27,0.0,7819.76,1,France,Female,0,0,-80.07249776158585
568,656.9598587017376,51,0.0,66586.56,3,France,Male,0,1,-88.95985870173763
741,650.9409403217027,43,0.0,2920.63,2,Spain,Male,1,1,90.05905967829733
510,653.3067071616343,32,0.0,28515.17,2,France,Female,0,1,-143.30670716163434
716,656.192201155093,33,0.0,92916.53,2,Spain,Male,0,1,59.80779884490698
755,663.4348818749073,29,148654.84,28805.09,2,France,Female,0,1,91.56511812509268
598,655.5510893045966,32,111156.52,167376.26,1,France,Female,0,1,-57.551089304596644
679,648.8544520984896,36,97234.58,188997.08,1,France,Male,0,0,30.14554790151044
626,652.9232952650999,47,103108.8,166475.44,1,Germany,Female,1,1,-26.92329526509991
682,635.770687960387,55,0.0,153356.8,1,France,Male,1,0,46.22931203961298
767,650.7906770596708,34,0.0,94767.77,2,France,Female,0,0,116.20932294032923
589,646.6314262099801,19,83495.11,143022.31,1,Germany,Female,1,1,-57.63142620998008
543,656.8716971712697,25,146566.01,161407.48,1,Germany,Female,0,1,-113.87169717126972
850,640.1155709728735,40,0.0,136985.08,1,France,Male,1,0,209.88442902712654
651,646.2816574298037,36,0.0,91652.43,2,Spain,Female,0,0,4.7183425701963415
740,653.3390090839999,37,0.0,73225.31,2,France,Female,0,1,86.66099091600006
595,646.7177731332511,29,150685.79,87771.06,1,France,Male,0,0,-51.71777313325106
655,655.587642066521,39,94631.26,148948.52,2,France,Female,0,1,-0.5876420665209707
732,654.772710598888,34,122338.43,187985.85,2,France,Female,0,0,77.22728940111199
531,651.1356078364612,44,0.0,34416.79,2,France,Male,0,1,-120.13560783646119
489,652.5746694957078,38,117289.92,85231.88,1,France,Female,0,0,-163.57466949570778
452,648.4982367596372,33,153663.27,111868.23,1,Germany,Male,0,0,-196.49823675963717
490,644.7370661386234,29,0.0,32089.57,2,France,Male,0,0,-154.7370661386234
711,657.4190002704601,41,145754.91,101455.07,1,France,Female,0,1,53.58099972953994
623,655.3977155531567,57,71481.79,84421.34,2,France,Female,0,1,-32.39771555315667
465,651.5846385102581,33,0.0,78698.09,2,France,Male,0,1,-186.58463851025806
562,656.0450149094679,75,87140.85,39351.64,1,France,Male,0,1,-94.04501490946791
536,654.7693050721308,32,178011.5,22375.14,2,France,Male,0,0,-118.7693050721308
554,656.5256997905227,41,112152.89,36242.19,1,Spain,Female,0,1,-102.52569979052271
714,648.6336543348011,53,99141.86,72496.05,1,Germany,Male,1,1,65.36634566519888
733,653.4495354016345,44,106070.89,101617.43,1,Spain,Male,0,1,79.55046459836547
615,651.3054964501889,30,0.0,3183.15,2,France,Male,0,0,-36.30549645018891
615,647.7569221940438,32,0.0,2139.25,2,France,Male,0,0,-32.756922194043796
692,639.99530926383,31,0.0,91829.17,2,France,Female,1,0,52.004690736170005
476,653.0128758195141,40,0.0,182547.04,2,France,Female,0,0,-177.01287581951408
492,646.9015864749026,28,0.0,95957.09,2,France,Female,0,0,-154.90158647490262
673,660.9419659801134,77,76510.52,59595.66,2,Germany,Female,0,1,12.058034019886577
701,652.91538182765,36,95448.32,189085.07,2,Germany,Male,0,0,48.08461817235002
616,643.8967211424412,43,120867.18,18761.92,1,Spain,Female,1,0,-27.89672114244115
691,652.2514200261655,21,103000.94,104648.58,1,Spain,Male,0,1,38.74857997383447
580,647.0646014036517,38,115442.19,128481.5,2,Germany,Male,1,0,-67.06460140365175
850,648.2492128571517,38,0.0,16491.64,2,France,Male,0,0,201.75078714284825
577,657.0166923348527,44,115557.0,127506.76,1,Spain,Female,0,1,-80.01669233485268
686,650.620171220449,45,74274.87,64907.48,3,Spain,Male,1,0,35.37982877955096
657,649.4411081039335,39,80293.81,97192.76,1,France,Female,0,0,7.558891896066484
781,639.1179065989744,48,82794.18,124720.68,1,Germany,Female,1,0,141.8820934010256
501,648.2901541037978,40,0.0,141946.92,2,France,Female,0,0,-147.29015410379782
662,649.8576060497645,74,0.0,123583.85,2,France,Male,0,0,12.142393950235487
662,653.2979864004461,22,126362.57,97382.8,2,France,Female,0,1,8.70201359955388
725,657.5979115006609,39,160652.45,57643.55,2,France,Male,0,0,67.40208849933913
850,645.7301230409805,41,60880.68,31825.84,1,Germany,Male,0,0,204.26987695901948
669,653.4147793822094,29,0.0,138145.62,2,France,Male,0,1,15.585220617790583
438,646.1677412400855,59,127197.14,51565.98,1,Germany,Male,1,0,-208.16774124008555
492,652.0012689661606,39,0.0,71323.23,2,France,Male,0,1,-160.00126896616064
553,654.2784386917835,39,142876.98,44363.42,2,Spain,Female,0,0,-101.27843869178355
660,650.1780810185002,30,146301.31,96847.91,1,France,Male,0,0,9.821918981499834
718,647.0875526240465,38,0.0,38308.34,2,France,Male,0,0,70.91244737595355
479,655.3881222545568,24,107637.97,169505.83,2,Germany,Male,0,1,-176.38812225455683
845,649.9045030247921,38,112803.92,179631.85,1,Spain,Female,0,0,195.09549697520788
602,657.6303581559663,43,113641.49,115116.35,4,Germany,Female,1,0,-55.63035815596629
564,654.2715729113881,35,0.0,105837.38,2,Spain,Female,0,1,-90.27157291138815
764,651.3066502765689,24,0.0,88724.49,2,France,Female,0,0,112.69334972343108
682,648.1419599569429,47,134032.01,144290.97,1,Spain,Female,0,0,33.858040043057144
587,657.310281599305,32,125445.04,130514.78,2,Germany,Female,0,1,-70.31028159930497
601,658.5729704258246,47,142802.02,57553.02,1,Germany,Female,0,1,-57.572970425824565
602,646.9079559807526,35,0.0,31050.02,2,France,Female,0,0,-44.907955980752604
588,654.4401686181826,59,0.0,27435.41,2,Spain,Male,0,1,-66.44016861818261
565,658.7387128247973,40,89994.71,121084.27,2,Germany,Female,0,1,-93.73871282479729
615,646.5334091797461,36,0.0,27011.8,1,France,Male,1,1,-31.53340917974606
633,645.663054896924,37,0.0,182258.17,2,France,Male,0,0,-12.663054896923995
641,645.5090742943488,41,0.0,65396.79,2,France,Male,0,0,-4.509074294348807
826,652.8212492291584,56,174506.1,161802.82,2,Spain,Female,1,1,173.1787507708416
778,648.5305196855833,33,0.0,85439.73,2,France,Male,0,0,129.46948031441673
598,656.3711300918903,47,0.0,186116.54,2,France,Male,0,1,-58.371130091890336
655,652.7967379729546,45,0.0,166830.71,2,France,Female,0,0,2.2032620270454117
696,651.0736871470712,31,150604.52,5566.6,1,Germany,Male,0,0,44.926312852928845
716,647.0755921195939,44,155114.9,133871.83,1,France,Female,0,0,68.92440788040608
512,650.0420420043503,75,0.0,123304.62,1,France,Female,0,0,-138.04204200435026
669,646.7768147446228,38,0.0,84049.16,2,France,Female,0,0,22.22318525537719
652,645.2832353866044,46,121063.8,151481.86,3,Germany,Male,1,0,6.71676461339564
676,651.3539669882917,38,0.0,133692.88,2,France,Male,0,1,24.646033011708255
548,652.5506124955745,38,178056.54,38434.73,2,Spain,Male,0,0,-104.55061249557446
642,655.6119538067159,55,0.0,101515.76,2,France,Female,0,1,-13.61195380671586
710,650.3428757574238,33,0.0,168313.17,2,Spain,Male,0,0,59.657124242576174
718,653.1539371386604,37,0.0,55100.09,2,France,Female,0,1,64.84606286133965
688,639.5578661682993,35,0.0,25488.43,1,Spain,Female,1,0,48.442133831700744
705,652.4176977282434,64,153469.26,146573.66,3,Germany,Female,1,0,52.58230227175659
516,650.5549059712696,33,115195.58,11205.5,1,France,Male,0,1,-134.5549059712696
645,651.896842689834,24,34547.82,11638.17,1,France,Female,0,1,-6.8968426898339885
833,658.8706070027429,29,96462.25,48986.18,2,Germany,Male,0,1,174.12939299725713
534,648.9216187255297,52,0.0,104035.41,3,France,Male,1,1,-114.9216187255297
478,655.2653873572576,32,71187.24,110593.62,1,France,Female,0,1,-177.26538735725762
595,657.0363760862505,39,136422.41,151757.81,1,France,Female,0,1,-62.03637608625047
603,652.8139420984361,30,0.0,47536.46,2,France,Male,0,1,-49.81394209843609
602,656.960064648916,25,0.0,101274.17,2,France,Female,0,1,-54.960064648916045
615,649.3336713981013,35,0.0,150784.29,2,France,Male,0,0,-34.333671398101274
635,653.3962609695503,78,47536.4,119400.08,1,France,Female,0,1,-18.396260969550326
623,657.9557447588126,23,106012.2,191415.94,2,France,Male,0,1,-34.95574475881256
681,646.7283004871267,25,0.0,90860.97,1,France,Male,0,1,34.27169951287328
797,659.6817911758592,55,0.0,49418.87,4,France,Female,1,1,137.3182088241408
748,637.4509719339537,49,29602.08,163550.58,1,France,Female,1,0,110.54902806604628
565,655.9648330333896,44,0.0,89602.81,2,France,Female,0,1,-90.9648330333896
510,656.6084990005498,45,103821.47,77878.62,2,France,Female,0,1,-146.60849900054984
477,659.2631196139174,48,129250.0,157937.35,2,Germany,Male,0,1,-182.2631196139174
610,641.1845362818403,45,0.0,38276.84,1,Spain,Female,1,0,-31.184536281840337
758,648.6433519592402,30,141581.08,156249.06,1,France,Female,0,0,109.35664804075975
485,650.6190844710512,34,133658.24,70209.83,1,Germany,Male,0,0,-165.61908447105122
446,649.9224845830373,25,136202.78,176743.51,1,Germany,Male,0,0,-203.92248458303732
522,656.8767660592297,34,0.0,3894.34,2,France,Female,0,1,-134.87676605922968
786,648.407520473308,35,0.0,92712.97,2,France,Male,0,0,137.59247952669205
445,651.0252679085702,31,145056.59,175893.53,1,France,Male,0,1,-206.02526790857019
443,646.5508841644034,50,117206.3,42840.18,1,Germany,Male,1,0,-203.55088416440344
637,657.083792194167,41,138014.4,140298.24,2,Germany,Male,0,0,-20.083792194167017
676,647.373279204109,48,80697.44,101397.86,1,Germany,Male,0,0,28.626720795890947
537,658.6992357786065,42,190569.23,127154.8,1,Spain,Male,0,1,-121.69923577860652
690,646.6752855709975,33,0.0,138017.68,2,France,Male,0,0,43.32471442900248
771,643.6463120081888,45,139825.56,170984.97,1,Spain,Male,1,0,127.35368799181117
622,648.2915762099907,37,0.0,4459.5,2,Spain,Male,0,0,-26.291576209990694
520,650.9249551861217,45,107023.03,32903.93,1,Spain,Male,0,0,-130.92495518612168
669,651.6562279391444,37,125529.55,162260.93,1,France,Male,0,1,17.3437720608556
850,650.8131478262557,43,161256.53,140071.57,1,France,Male,0,1,199.18685217374434
754,650.068046485546,39,74896.33,34430.16,1,France,Male,0,0,103.931953514454
474,641.0491267384988,54,0.0,108409.17,1,France,Male,1,0,-167.04912673849879
627,658.3467676496374,38,106922.92,84270.09,2,Germany,Male,0,1,-31.3467676496374
621,649.3214050675008,42,68683.68,74157.71,1,Spain,Male,0,1,-28.32140506750079
658,652.1816309682035,43,140260.36,2748.72,2,France,Female,0,0,5.818369031796465
705,656.8784439512852,35,0.0,66331.01,2,France,Female,0,1,48.12155604871475
506,656.276647370149,59,119152.1,170679.74,2,Germany,Male,0,1,-150.27664737014902
511,656.9556485303392,57,122950.31,181258.76,1,Spain,Female,0,1,-145.9556485303392
663,652.4211493394798,64,0.0,15876.52,2,Spain,Male,0,1,10.578850660520175
537,658.8067213891908,37,158411.95,117690.58,4,Germany,Female,1,1,-121.80672138919078
659,648.3265665953098,54,133436.52,56787.8,1,France,Male,0,0,10.673433404690172
785,644.8014721472238,39,130147.98,163798.41,1,France,Female,1,0,140.19852785277624
557,651.3950030818177,34,0.0,123427.98,1,Spain,Male,0,1,-94.39500308181766
630,656.0112848054973,49,0.0,162858.29,2,Spain,Female,0,1,-26.011284805497326
613,653.1930516222309,40,147856.82,107961.11,3,Germany,Male,1,0,-40.19305162223088
711,650.0293807035547,36,0.0,55207.41,2,Spain,Male,0,0,60.97061929644531
752,654.9553825338685,53,114233.18,51587.04,1,France,Female,0,1,97.04461746613151
756,650.9183529856591,19,130274.22,133535.29,1,Spain,Male,0,1,105.08164701434089
593,651.1858932717946,41,0.0,99136.49,2,France,Male,0,1,-58.18589327179461
823,653.1324850830716,71,149105.08,162683.06,1,France,Male,0,1,169.86751491692837
512,643.9943900014786,39,0.0,134878.19,1,Spain,Male,0,0,-131.99439000147856
643,658.0831948155502,33,137811.75,184856.89,1,France,Female,0,1,-15.0831948155502
484,651.7312969326833,32,0.0,139390.99,2,France,Female,0,1,-167.73129693268334
794,657.2194064711763,24,146126.75,88992.05,1,France,Male,0,1,136.78059352882372
636,649.8533468215865,52,111284.53,32936.44,1,Spain,Male,1,1,-13.853346821586456
609,657.3489240099859,26,126392.18,43651.49,1,France,Male,0,1,-48.34892400998592
803,644.2552937422716,28,0.0,159654.0,2,France,Male,0,0,158.74470625772835
411,654.5363546884064,35,0.0,93825.78,2,France,Female,0,1,-243.5363546884064
534,648.7907114156976,23,104822.45,160176.47,1,France,Female,0,1,-114.79071141569761
849,653.8820160406093,27,0.0,157891.86,2,France,Male,0,1,195.1179839593907
748,648.5631697244396,36,141573.55,82158.14,1,Spain,Male,0,0,99.4368302755604
669,655.68716123331,50,149713.61,124872.42,3,France,Male,1,1,13.312838766689993
793,648.2702881699365,29,96674.55,192120.66,2,Spain,Male,0,0,144.72971183006348
562,653.9814126576637,41,165445.04,85787.31,2,Spain,Male,0,0,-91.98141265766367
707,644.7871409757488,51,98438.23,70778.63,1,Germany,Female,1,0,62.2128590242512
764,647.1094986858325,29,0.0,65868.28,2,Spain,Male,0,0,116.89050131416752
784,655.3016081730483,31,0.0,143204.41,2,France,Male,0,1,128.6983918269517
748,641.9348433011605,60,152335.7,126743.33,1,France,Male,1,0,106.06515669883947
710,653.3563132406804,45,0.0,36154.66,2,France,Male,0,1,56.64368675931962
682,651.1644840114137,50,128039.01,102260.16,1,Spain,Female,0,1,30.83551598858628
515,651.9662548665909,33,0.0,136028.97,2,France,Male,0,1,-136.96625486659093
674,649.9539018402849,36,100762.64,182156.86,1,Germany,Female,0,0,24.046098159715143
561,653.6107881465786,34,78829.53,12148.2,1,France,Male,0,1,-92.61078814657856
683,652.6304923527633,29,157829.12,129891.66,1,France,Female,0,0,30.369507647236674
528,655.8614616436913,43,97473.87,159823.16,2,Spain,Male,0,1,-127.86146164369131
546,643.6073105117754,47,0.0,66408.01,1,France,Female,1,1,-97.60731051177538
731,650.0996008085159,42,101043.63,192175.52,1,Spain,Male,0,1,80.9003991914841
752,644.8951668363906,39,0.0,188187.05,1,France,Male,0,0,107.10483316360944
621,645.9988804424418,40,174126.75,172490.78,3,Germany,Male,1,0,-24.99888044244176
681,653.3632030205272,30,128393.29,180593.45,1,Spain,Male,0,1,27.63679697947282
776,652.3589337960534,35,106365.29,148527.56,1,Spain,Male,0,1,123.6410662039466
543,651.1237082530481,30,140916.81,157711.18,1,France,Male,0,0,-108.12370825304811
606,650.6544334927775,47,93578.68,137720.56,2,France,Male,1,1,-44.65443349277746
659,656.0403415023767,33,115409.6,1539.21,1,Spain,Female,0,1,2.959658497623309
794,647.3665888644518,62,123681.32,173586.63,3,France,Female,1,0,146.63341113554816
796,652.3401244778253,52,167194.36,62808.93,1,Germany,Female,1,1,143.65987552217473
807,654.1929863932573,36,0.0,147007.33,2,France,Female,0,1,152.80701360674266
500,651.3588139308697,44,160838.13,196261.64,2,Germany,Male,0,0,-151.3588139308697
834,659.491077644894,68,130169.27,93112.2,2,Germany,Female,0,1,174.50892235510605
502,641.2320412895621,57,101465.31,43568.31,1,Germany,Female,1,0,-139.23204128956206
746,657.5190106359363,34,141806.0,183494.87,2,Germany,Male,0,1,88.4809893640637
638,651.4011241665988,29,103417.74,15336.4,1,France,Female,0,1,-13.401124166598834
555,645.6826367535294,40,43028.77,170514.21,1,France,Male,0,0,-90.68263675352944
626,647.4324514883018,44,0.0,164287.86,2,France,Male,0,0,-21.43245148830181
681,658.4173971787096,37,73179.34,25292.53,2,Germany,Male,0,1,22.58260282129038
709,654.168719314761,38,0.0,81452.29,2,France,Male,0,1,54.831280685238994
684,653.8342174347317,46,102955.14,154137.33,2,Germany,Female,0,0,30.165782565268273
631,657.3263984363804,29,96863.52,31613.35,2,Germany,Female,0,1,-26.326398436380373
606,651.5665177054647,38,128578.52,193878.51,1,Spain,Male,0,1,-45.56651770546466
567,647.1776061996028,29,0.0,156125.72,2,Spain,Male,0,0,-80.17760619960279
755,654.4132762572553,29,0.0,4733.94,3,France,Female,0,0,100.58672374274465
707,651.9152808443115,42,16893.59,77502.56,1,France,Male,0,1,55.084719155688504
714,654.4983028439078,37,148466.93,151280.96,2,France,Male,0,1,59.50169715609218
849,652.2116362118229,41,84622.13,198072.16,1,Germany,Male,0,1,196.7883637881771
587,651.3744691732232,45,134980.74,123309.57,1,Germany,Female,1,1,-64.37446917322325
644,651.0778197991118,34,112746.54,141230.07,2,Germany,Male,0,0,-7.077819799111808
700,649.0721044861283,37,0.0,17040.82,2,France,Female,0,0,50.927895513871704
743,650.6606746991563,35,79388.33,193360.69,1,Spain,Male,0,1,92.33932530084371
543,647.4056299284712,42,89838.71,85983.54,3,France,Male,1,0,-104.40562992847117
505,653.6505454196065,43,136855.94,171070.52,2,Germany,Male,0,0,-148.6505454196065
610,642.8033300088069,37,0.0,114514.64,1,France,Male,0,0,-32.80333000880694
669,652.4869177456626,29,146011.4,50249.16,1,France,Female,0,0,16.513082254337405
550,649.836065330241,29,145294.08,147484.13,2,Germany,Male,0,0,-99.83606533024101
783,648.8956068990268,58,127539.3,96590.39,1,Germany,Female,1,1,134.1043931009732
671,643.0905176215035,51,96891.46,176403.33,1,Germany,Male,1,0,27.909482378496477
847,653.1972680878197,37,112712.17,116097.26,1,Spain,Female,0,0,193.80273191218032
650,655.7983616673939,55,119618.42,29861.13,1,Spain,Male,0,1,-5.79836166739392
678,646.1282411740873,60,185648.56,192156.54,1,France,Male,1,0,31.871758825912707
533,651.8308442286226,49,102286.6,69409.37,3,Germany,Female,1,0,-118.8308442286226
691,660.4011057662555,38,163965.69,103511.26,2,Germany,Male,0,1,30.598894233744545
700,641.0174485693677,47,0.0,121798.52,1,Spain,Male,1,0,58.98255143063227
646,642.3392416954049,31,0.0,170821.43,1,Spain,Male,1,1,3.660758304595106
